index,category,definition,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
399,games_routines,turn around,0.02,0.03,0.07,0.15,0.14,0.16,0.26,0.35,0.41,0.46,0.55,0.56,0.71,0.63,0.77
400,games_routines,yes,0.35,0.42,0.51,0.6,0.72,0.78,0.81,0.84,0.88,0.9,0.92,0.94,0.96,0.97,0.99
401,action_words,bite,0.14,0.17,0.29,0.36,0.37,0.45,0.59,0.65,0.65,0.72,0.8,0.77,0.91,0.81,0.9
402,action_words,blow,0.07,0.05,0.17,0.25,0.27,0.28,0.43,0.45,0.56,0.63,0.7,0.68,0.86,0.7,0.86
403,action_words,break,0.02,0.03,0.09,0.13,0.19,0.22,0.39,0.47,0.49,0.56,0.71,0.64,0.84,0.75,0.9
404,action_words,bring,0.02,0.03,0.07,0.1,0.11,0.17,0.2,0.34,0.34,0.44,0.51,0.5,0.68,0.61,0.74
405,action_words,build,0.01,0.01,0.03,0.05,0.06,0.11,0.2,0.28,0.32,0.38,0.47,0.51,0.63,0.63,0.76
406,action_words,bump,0.06,0.07,0.13,0.15,0.19,0.17,0.37,0.38,0.41,0.47,0.58,0.51,0.71,0.66,0.76
407,action_words,buy,0.01,0.01,0.04,0.06,0.09,0.1,0.19,0.23,0.29,0.35,0.45,0.49,0.63,0.64,0.73
408,action_words,carry,0.01,0.02,0.07,0.14,0.14,0.21,0.31,0.4,0.44,0.56,0.62,0.64,0.76,0.75,0.82
409,action_words,catch,0.02,0.03,0.08,0.12,0.15,0.19,0.3,0.38,0.47,0.54,0.6,0.64,0.77,0.72,0.83
410,action_words,chase,0.01,0.03,0.05,0.08,0.08,0.1,0.17,0.25,0.27,0.35,0.36,0.37,0.6,0.52,0.65
411,action_words,clap,0.07,0.12,0.21,0.29,0.32,0.3,0.49,0.51,0.59,0.64,0.67,0.67,0.82,0.75,0.86
412,action_words,clean (action),0.03,0.07,0.14,0.21,0.28,0.28,0.42,0.46,0.56,0.61,0.7,0.67,0.86,0.75,0.9
413,action_words,climb,0.02,0.04,0.07,0.13,0.14,0.17,0.34,0.37,0.44,0.52,0.57,0.57,0.76,0.7,0.81
414,action_words,close,0.06,0.06,0.14,0.17,0.25,0.25,0.4,0.45,0.52,0.58,0.65,0.66,0.83,0.78,0.86
415,action_words,cook,0.03,0.04,0.12,0.14,0.21,0.26,0.3,0.42,0.5,0.56,0.61,0.61,0.78,0.72,0.81
416,action_words,cover,0.01,0.01,0.03,0.06,0.07,0.09,0.17,0.22,0.28,0.31,0.44,0.39,0.63,0.56,0.65
417,action_words,cry,0.04,0.09,0.15,0.22,0.3,0.35,0.46,0.55,0.61,0.72,0.82,0.76,0.9,0.85,0.94
418,action_words,cut,0.01,0.01,0.04,0.08,0.11,0.13,0.23,0.3,0.36,0.47,0.54,0.55,0.72,0.66,0.77
419,action_words,dance,0.08,0.11,0.2,0.28,0.28,0.34,0.51,0.5,0.61,0.66,0.72,0.71,0.85,0.8,0.92
420,action_words,draw,0.02,0.03,0.08,0.16,0.14,0.26,0.32,0.37,0.46,0.52,0.57,0.59,0.76,0.69,0.83
421,action_words,drink (action),0.15,0.18,0.33,0.41,0.44,0.51,0.66,0.7,0.77,0.77,0.84,0.81,0.92,0.85,0.93
422,action_words,drive,0.02,0.03,0.09,0.15,0.16,0.23,0.34,0.44,0.49,0.56,0.62,0.66,0.82,0.75,0.85
423,action_words,drop,0.01,0.03,0.08,0.12,0.13,0.15,0.32,0.37,0.42,0.44,0.6,0.54,0.75,0.66,0.82
424,action_words,dry (action),0.01,0.03,0.05,0.1,0.14,0.16,0.25,0.3,0.36,0.47,0.5,0.52,0.73,0.65,0.76
425,action_words,dump,0.01,0.01,0.03,0.06,0.09,0.06,0.13,0.23,0.22,0.26,0.29,0.35,0.45,0.45,0.53
426,action_words,eat,0.17,0.24,0.43,0.5,0.51,0.63,0.7,0.81,0.82,0.86,0.91,0.91,0.96,0.92,0.96
427,action_words,fall,0.04,0.07,0.14,0.24,0.25,0.32,0.47,0.57,0.61,0.7,0.8,0.75,0.9,0.8,0.93
428,action_words,feed,0.01,0.02,0.05,0.11,0.12,0.12,0.22,0.32,0.33,0.43,0.51,0.54,0.7,0.62,0.75
429,action_words,find,0.01,0.02,0.07,0.11,0.15,0.17,0.32,0.38,0.43,0.51,0.58,0.61,0.79,0.68,0.82
430,action_words,finish,0.01,0.03,0.05,0.07,0.08,0.07,0.17,0.22,0.26,0.35,0.39,0.41,0.6,0.56,0.63
431,action_words,fit,0,0,0.03,0.04,0.05,0.06,0.13,0.19,0.22,0.29,0.37,0.37,0.54,0.51,0.6
432,action_words,fix,0.01,0.02,0.09,0.13,0.18,0.2,0.33,0.44,0.48,0.56,0.66,0.66,0.83,0.71,0.85
433,action_words,get,0.06,0.07,0.17,0.22,0.22,0.29,0.44,0.52,0.55,0.61,0.71,0.69,0.87,0.79,0.84
434,action_words,give,0.03,0.03,0.06,0.12,0.14,0.17,0.29,0.35,0.42,0.48,0.61,0.58,0.78,0.71,0.79
435,action_words,go,0.25,0.34,0.45,0.56,0.59,0.66,0.72,0.81,0.82,0.85,0.88,0.87,0.95,0.93,0.96
436,action_words,hate,0,0,0,0.01,0.01,0,0.05,0.06,0.05,0.1,0.19,0.15,0.22,0.2,0.27
437,action_words,have,0.01,0.02,0.06,0.1,0.13,0.15,0.28,0.35,0.41,0.45,0.58,0.6,0.75,0.7,0.78
438,action_words,hear,0.01,0.01,0.04,0.09,0.1,0.11,0.25,0.29,0.33,0.41,0.5,0.52,0.68,0.62,0.78
439,action_words,help,0.07,0.11,0.21,0.29,0.32,0.37,0.53,0.59,0.66,0.74,0.76,0.8,0.9,0.87,0.88
440,action_words,hide,0.01,0.02,0.07,0.13,0.18,0.21,0.34,0.39,0.45,0.56,0.57,0.59,0.78,0.73,0.82
441,action_words,hit,0.03,0.04,0.11,0.16,0.19,0.24,0.42,0.45,0.55,0.61,0.71,0.69,0.84,0.76,0.84
442,action_words,hold,0.02,0.01,0.1,0.15,0.14,0.23,0.38,0.43,0.45,0.52,0.68,0.59,0.83,0.7,0.84
443,action_words,hug,0.11,0.17,0.28,0.37,0.42,0.43,0.61,0.7,0.69,0.77,0.83,0.83,0.92,0.89,0.95
444,action_words,hurry,0.02,0.01,0.06,0.07,0.09,0.13,0.21,0.21,0.31,0.37,0.5,0.43,0.68,0.56,0.72
445,action_words,jump,0.05,0.09,0.18,0.25,0.3,0.39,0.53,0.6,0.65,0.7,0.73,0.75,0.89,0.84,0.94
446,action_words,kick,0.05,0.08,0.15,0.21,0.2,0.29,0.38,0.46,0.52,0.57,0.65,0.67,0.8,0.77,0.88
447,action_words,kiss,0.13,0.2,0.32,0.41,0.45,0.5,0.62,0.71,0.75,0.82,0.86,0.84,0.94,0.91,0.94
448,action_words,knock,0.03,0.07,0.11,0.16,0.15,0.25,0.36,0.37,0.44,0.5,0.56,0.59,0.73,0.66,0.79
449,action_words,lick,0,0.02,0.03,0.06,0.06,0.14,0.19,0.25,0.28,0.37,0.42,0.5,0.62,0.61,0.7
450,action_words,like,0.01,0.01,0.05,0.09,0.12,0.14,0.28,0.35,0.41,0.46,0.57,0.64,0.76,0.7,0.86
451,action_words,listen,0,0.01,0.04,0.06,0.08,0.11,0.17,0.26,0.27,0.32,0.4,0.44,0.58,0.59,0.66
452,action_words,look,0.06,0.07,0.15,0.2,0.19,0.25,0.39,0.48,0.61,0.64,0.73,0.72,0.86,0.83,0.87
453,action_words,love,0.09,0.14,0.2,0.3,0.32,0.39,0.42,0.58,0.62,0.69,0.74,0.73,0.88,0.86,0.9
454,action_words,make,0,0,0.02,0.06,0.08,0.12,0.22,0.28,0.33,0.4,0.53,0.54,0.73,0.66,0.79
455,action_words,open,0.12,0.14,0.27,0.38,0.38,0.43,0.62,0.63,0.71,0.76,0.84,0.84,0.92,0.87,0.93
456,action_words,paint,0.01,0.03,0.06,0.07,0.13,0.19,0.26,0.31,0.38,0.43,0.52,0.57,0.73,0.68,0.8
457,action_words,pick,0.01,0,0.04,0.08,0.07,0.09,0.14,0.21,0.24,0.32,0.46,0.38,0.58,0.56,0.65
458,action_words,play,0.06,0.09,0.19,0.26,0.32,0.37,0.52,0.62,0.66,0.72,0.84,0.8,0.9,0.88,0.95
459,action_words,pour,0.01,0,0.03,0.06,0.08,0.11,0.19,0.2,0.25,0.35,0.38,0.5,0.6,0.55,0.66
460,action_words,pretend,0,0,0.01,0.02,0.03,0.02,0.06,0.12,0.14,0.16,0.25,0.24,0.42,0.4,0.5
461,action_words,pull,0.03,0.04,0.06,0.11,0.13,0.19,0.28,0.33,0.39,0.47,0.58,0.54,0.73,0.67,0.76
462,action_words,push,0.05,0.05,0.12,0.17,0.24,0.27,0.36,0.46,0.52,0.58,0.66,0.69,0.81,0.78,0.84
463,action_words,put,0.01,0.02,0.05,0.09,0.14,0.14,0.22,0.29,0.35,0.43,0.55,0.48,0.68,0.63,0.73
464,action_words,read,0.09,0.16,0.21,0.28,0.31,0.37,0.55,0.6,0.68,0.73,0.79,0.77,0.92,0.82,0.92
465,action_words,ride,0.04,0.05,0.14,0.2,0.2,0.29,0.43,0.51,0.56,0.62,0.72,0.7,0.85,0.74,0.86
466,action_words,rip,0,0.01,0.01,0.04,0.03,0.05,0.07,0.13,0.13,0.15,0.25,0.29,0.4,0.36,0.45
467,action_words,run,0.03,0.06,0.14,0.2,0.26,0.31,0.5,0.52,0.62,0.68,0.72,0.71,0.86,0.8,0.93
468,action_words,say,0.02,0.04,0.06,0.09,0.1,0.11,0.22,0.25,0.32,0.4,0.45,0.49,0.66,0.59,0.73
469,action_words,see,0.11,0.12,0.23,0.3,0.28,0.39,0.5,0.59,0.64,0.73,0.8,0.74,0.87,0.82,0.89
470,action_words,shake,0.01,0.04,0.08,0.12,0.13,0.16,0.25,0.28,0.36,0.36,0.5,0.45,0.63,0.56,0.67
471,action_words,share,0.01,0.01,0.05,0.09,0.11,0.17,0.29,0.3,0.36,0.46,0.48,0.57,0.71,0.63,0.79
472,action_words,show,0.01,0.01,0.04,0.05,0.08,0.12,0.2,0.29,0.31,0.39,0.46,0.46,0.64,0.61,0.76
473,action_words,sing,0.03,0.05,0.11,0.15,0.22,0.26,0.41,0.45,0.55,0.61,0.68,0.66,0.83,0.75,0.88
474,action_words,sit,0.11,0.16,0.29,0.37,0.39,0.46,0.59,0.68,0.7,0.75,0.75,0.78,0.91,0.8,0.92
475,action_words,skate,0,0,0.01,0.03,0.03,0.08,0.09,0.1,0.15,0.17,0.26,0.27,0.42,0.37,0.44
476,action_words,sleep,0.05,0.09,0.17,0.27,0.32,0.37,0.51,0.62,0.64,0.74,0.78,0.8,0.91,0.84,0.92
477,action_words,slide (action),0.05,0.07,0.14,0.22,0.26,0.29,0.42,0.46,0.56,0.61,0.65,0.66,0.81,0.72,0.86
478,action_words,smile,0.01,0.02,0.05,0.11,0.11,0.15,0.23,0.3,0.35,0.45,0.45,0.5,0.67,0.65,0.73
479,action_words,spill,0.01,0.01,0.04,0.07,0.13,0.17,0.25,0.31,0.33,0.43,0.56,0.51,0.71,0.67,0.8
480,action_words,splash,0.05,0.05,0.11,0.16,0.17,0.24,0.32,0.4,0.46,0.5,0.55,0.56,0.75,0.7,0.84
481,action_words,stand,0.01,0.02,0.06,0.08,0.13,0.19,0.28,0.35,0.37,0.44,0.58,0.54,0.71,0.67,0.77
482,action_words,stay,0.01,0.02,0.06,0.08,0.12,0.13,0.26,0.37,0.38,0.43,0.55,0.55,0.72,0.64,0.76
483,action_words,stop,0.09,0.14,0.2,0.25,0.33,0.42,0.54,0.61,0.66,0.73,0.79,0.75,0.91,0.84,0.91
484,action_words,sweep,0.02,0.03,0.07,0.12,0.14,0.21,0.28,0.33,0.38,0.45,0.49,0.5,0.71,0.65,0.75
485,action_words,swim,0.03,0.07,0.13,0.19,0.19,0.27,0.38,0.48,0.51,0.62,0.64,0.63,0.81,0.75,0.87
486,action_words,swing (action),0.1,0.11,0.21,0.33,0.31,0.37,0.55,0.58,0.62,0.67,0.74,0.71,0.86,0.81,0.89
487,action_words,take,0.01,0.01,0.04,0.08,0.08,0.12,0.24,0.32,0.32,0.41,0.51,0.5,0.69,0.65,0.75
488,action_words,talk,0.01,0.03,0.09,0.1,0.12,0.13,0.26,0.34,0.39,0.45,0.54,0.58,0.75,0.72,0.81
489,action_words,taste,0.01,0,0.04,0.06,0.08,0.1,0.2,0.22,0.27,0.31,0.42,0.44,0.61,0.55,0.66
490,action_words,tear,0,0.01,0.02,0.02,0.05,0.06,0.09,0.12,0.18,0.22,0.24,0.33,0.44,0.46,0.53
491,action_words,think,0,0,0.02,0.01,0.03,0.04,0.08,0.09,0.13,0.18,0.23,0.26,0.43,0.37,0.51
492,action_words,throw,0.04,0.06,0.14,0.16,0.19,0.23,0.39,0.48,0.54,0.61,0.65,0.69,0.83,0.76,0.88
493,action_words,tickle,0.12,0.14,0.27,0.25,0.3,0.29,0.48,0.54,0.6,0.66,0.68,0.7,0.86,0.75,0.86
494,action_words,touch,0.03,0.02,0.1,0.13,0.16,0.16,0.27,0.33,0.39,0.48,0.54,0.57,0.75,0.67,0.83
495,action_words,wait,0.01,0.03,0.07,0.1,0.14,0.18,0.27,0.34,0.37,0.44,0.51,0.55,0.72,0.65,0.77
496,action_words,wake,0.01,0.01,0.04,0.06,0.1,0.13,0.24,0.24,0.35,0.44,0.49,0.53,0.7,0.63,0.77
497,action_words,walk,0.08,0.12,0.26,0.33,0.31,0.41,0.56,0.6,0.67,0.72,0.71,0.75,0.89,0.79,0.91
498,action_words,wash,0.05,0.06,0.15,0.22,0.29,0.32,0.48,0.52,0.61,0.66,0.69,0.65,0.88,0.73,0.9
499,action_words,watch (action),0.02,0.03,0.07,0.12,0.16,0.18,0.33,0.37,0.41,0.47,0.54,0.6,0.74,0.7,0.82
500,action_words,wipe,0.03,0.02,0.1,0.13,0.17,0.22,0.36,0.36,0.44,0.49,0.49,0.57,0.73,0.71,0.78
501,action_words,wish,0,0,0,0.01,0.03,0.03,0.05,0.05,0.05,0.11,0.16,0.15,0.26,0.25,0.36
502,action_words,work (action),0.04,0.03,0.12,0.14,0.21,0.2,0.36,0.43,0.49,0.55,0.67,0.65,0.81,0.7,0.85
503,action_words,write,0.01,0.01,0.05,0.12,0.15,0.18,0.27,0.27,0.37,0.39,0.44,0.52,0.64,0.64,0.71
504,descriptive_words,all gone,0.32,0.35,0.49,0.61,0.65,0.61,0.71,0.8,0.82,0.8,0.87,0.84,0.94,0.87,0.93
505,descriptive_words,asleep,0.03,0.06,0.11,0.19,0.22,0.25,0.4,0.47,0.54,0.59,0.63,0.57,0.8,0.75,0.85
506,descriptive_words,awake,0.01,0.03,0.05,0.11,0.12,0.2,0.3,0.35,0.4,0.49,0.57,0.53,0.73,0.68,0.8
507,descriptive_words,bad,0.07,0.07,0.13,0.16,0.21,0.29,0.33,0.42,0.5,0.56,0.67,0.58,0.76,0.69,0.83
508,descriptive_words,better,0.01,0.03,0.06,0.09,0.1,0.15,0.23,0.25,0.32,0.39,0.52,0.52,0.65,0.58,0.75
509,descriptive_words,big,0.08,0.1,0.23,0.29,0.35,0.43,0.58,0.64,0.67,0.74,0.86,0.79,0.91,0.82,0.94
510,descriptive_words,black,0.02,0.06,0.08,0.11,0.14,0.16,0.31,0.37,0.4,0.48,0.53,0.49,0.73,0.66,0.81
511,descriptive_words,blue,0.09,0.14,0.23,0.3,0.31,0.37,0.52,0.55,0.65,0.69,0.7,0.74,0.87,0.8,0.91
512,descriptive_words,broken,0.04,0.06,0.13,0.2,0.28,0.32,0.49,0.59,0.61,0.66,0.79,0.73,0.89,0.81,0.93
513,descriptive_words,brown,0.02,0.01,0.07,0.11,0.1,0.14,0.26,0.32,0.35,0.43,0.46,0.46,0.66,0.56,0.76
514,descriptive_words,careful,0.02,0.02,0.09,0.12,0.16,0.16,0.25,0.36,0.38,0.49,0.54,0.51,0.74,0.62,0.79
515,descriptive_words,clean (description),0.04,0.08,0.16,0.23,0.28,0.32,0.45,0.49,0.58,0.65,0.7,0.68,0.86,0.76,0.91
516,descriptive_words,cold,0.13,0.19,0.33,0.44,0.47,0.51,0.67,0.71,0.76,0.81,0.84,0.82,0.94,0.87,0.95
517,descriptive_words,cute,0.03,0.05,0.09,0.12,0.16,0.16,0.3,0.32,0.33,0.39,0.46,0.42,0.64,0.56,0.67
518,descriptive_words,dark,0.03,0.04,0.07,0.12,0.14,0.16,0.27,0.38,0.46,0.5,0.56,0.54,0.75,0.65,0.8
519,descriptive_words,dirty,0.1,0.1,0.23,0.33,0.39,0.46,0.58,0.62,0.69,0.72,0.81,0.77,0.91,0.83,0.95
520,descriptive_words,dry (description),0.02,0.03,0.08,0.11,0.14,0.18,0.29,0.34,0.39,0.48,0.51,0.53,0.76,0.66,0.8
521,descriptive_words,empty,0.03,0.02,0.1,0.13,0.16,0.21,0.26,0.35,0.38,0.45,0.5,0.52,0.68,0.59,0.75
522,descriptive_words,fast,0.02,0.04,0.05,0.11,0.15,0.18,0.31,0.37,0.41,0.49,0.58,0.59,0.75,0.67,0.83
523,descriptive_words,fine,0.01,0.01,0.01,0.03,0.05,0.04,0.09,0.13,0.16,0.22,0.3,0.29,0.4,0.33,0.5
524,descriptive_words,first,0.01,0,0.02,0.04,0.05,0.08,0.15,0.19,0.22,0.3,0.39,0.41,0.57,0.52,0.66
525,descriptive_words,full,0.01,0.02,0.05,0.08,0.1,0.1,0.21,0.25,0.34,0.36,0.5,0.52,0.67,0.61,0.75
526,descriptive_words,gentle,0.04,0.07,0.11,0.11,0.13,0.14,0.23,0.29,0.33,0.4,0.39,0.39,0.54,0.48,0.61
527,descriptive_words,good,0.08,0.13,0.18,0.25,0.29,0.29,0.43,0.45,0.56,0.63,0.74,0.69,0.83,0.79,0.88
528,descriptive_words,green,0.04,0.07,0.15,0.21,0.23,0.28,0.41,0.48,0.52,0.59,0.61,0.63,0.82,0.76,0.89
529,descriptive_words,happy,0.07,0.09,0.18,0.23,0.29,0.28,0.41,0.49,0.55,0.6,0.6,0.69,0.79,0.74,0.87
530,descriptive_words,hard,0.01,0.01,0.04,0.07,0.08,0.08,0.17,0.21,0.3,0.34,0.43,0.42,0.62,0.56,0.69
531,descriptive_words,heavy,0.03,0.02,0.08,0.15,0.19,0.23,0.35,0.43,0.49,0.55,0.63,0.68,0.81,0.74,0.88
532,descriptive_words,high,0.01,0.01,0.06,0.08,0.14,0.16,0.27,0.3,0.38,0.48,0.48,0.53,0.69,0.64,0.8
533,descriptive_words,hot,0.43,0.4,0.61,0.64,0.73,0.7,0.77,0.85,0.85,0.85,0.91,0.89,0.97,0.91,0.95
534,descriptive_words,hungry,0.05,0.07,0.15,0.18,0.24,0.29,0.39,0.47,0.53,0.58,0.69,0.73,0.82,0.77,0.89
535,descriptive_words,hurt,0.03,0.05,0.1,0.19,0.23,0.24,0.37,0.47,0.56,0.59,0.68,0.66,0.83,0.75,0.85
536,descriptive_words,last,0,0,0.01,0.03,0.02,0.03,0.07,0.09,0.08,0.17,0.2,0.21,0.33,0.32,0.41
537,descriptive_words,little (description),0.02,0.03,0.07,0.11,0.14,0.16,0.38,0.37,0.44,0.55,0.63,0.65,0.79,0.72,0.87
538,descriptive_words,long,0,0,0.01,0.03,0.03,0.03,0.08,0.13,0.15,0.21,0.27,0.3,0.45,0.42,0.56
539,descriptive_words,loud,0.01,0.01,0.05,0.08,0.1,0.15,0.25,0.32,0.36,0.46,0.51,0.51,0.69,0.65,0.82
540,descriptive_words,mad,0.01,0.02,0.01,0.04,0.06,0.08,0.15,0.22,0.25,0.32,0.39,0.43,0.58,0.54,0.66
541,descriptive_words,naughty,0.01,0.02,0.06,0.06,0.05,0.05,0.05,0.14,0.16,0.2,0.19,0.27,0.3,0.28,0.34
542,descriptive_words,new,0.01,0.01,0.03,0.05,0.08,0.09,0.16,0.24,0.26,0.35,0.4,0.41,0.59,0.48,0.68
543,descriptive_words,nice,0.06,0.05,0.13,0.22,0.28,0.25,0.39,0.42,0.44,0.49,0.6,0.56,0.76,0.66,0.77
544,descriptive_words,noisy,0.01,0.02,0.03,0.07,0.09,0.11,0.17,0.24,0.23,0.33,0.43,0.36,0.58,0.49,0.61
545,descriptive_words,old,0.01,0.02,0.02,0.03,0.03,0.07,0.13,0.17,0.16,0.25,0.34,0.29,0.5,0.43,0.56
546,descriptive_words,orange (description),0.04,0.07,0.12,0.22,0.25,0.31,0.41,0.5,0.52,0.58,0.68,0.69,0.82,0.76,0.86
547,descriptive_words,poor,0,0,0.01,0.01,0.02,0.04,0.04,0.07,0.08,0.12,0.13,0.14,0.27,0.23,0.27
548,descriptive_words,pretty,0.1,0.11,0.19,0.26,0.26,0.35,0.46,0.46,0.52,0.54,0.58,0.61,0.79,0.72,0.82
549,descriptive_words,quiet,0.01,0.01,0.04,0.07,0.11,0.17,0.23,0.35,0.36,0.41,0.5,0.49,0.71,0.61,0.74
550,descriptive_words,red,0.06,0.09,0.14,0.21,0.26,0.3,0.46,0.51,0.56,0.64,0.68,0.67,0.83,0.78,0.88
551,descriptive_words,sad,0.01,0.03,0.05,0.09,0.13,0.16,0.27,0.35,0.38,0.45,0.44,0.5,0.72,0.67,0.79
552,descriptive_words,scared,0.01,0.02,0.02,0.05,0.09,0.12,0.23,0.3,0.35,0.41,0.54,0.58,0.73,0.62,0.8
553,descriptive_words,sick,0.01,0.01,0.03,0.07,0.13,0.16,0.22,0.3,0.34,0.41,0.53,0.57,0.73,0.66,0.77
554,descriptive_words,sleepy,0.04,0.05,0.1,0.18,0.18,0.24,0.34,0.41,0.46,0.54,0.59,0.57,0.75,0.64,0.76
555,descriptive_words,slow,0.01,0.01,0.02,0.06,0.04,0.11,0.11,0.17,0.2,0.27,0.34,0.35,0.54,0.49,0.63
556,descriptive_words,soft,0.03,0.04,0.13,0.15,0.15,0.18,0.26,0.35,0.42,0.46,0.5,0.55,0.72,0.62,0.77
557,descriptive_words,sticky,0.02,0.05,0.09,0.11,0.17,0.17,0.27,0.32,0.4,0.48,0.49,0.53,0.7,0.63,0.79
558,descriptive_words,stuck,0.04,0.08,0.13,0.16,0.22,0.23,0.35,0.37,0.45,0.43,0.6,0.57,0.76,0.62,0.72
559,descriptive_words,thirsty,0.03,0.02,0.07,0.13,0.17,0.19,0.31,0.4,0.43,0.47,0.54,0.62,0.73,0.69,0.76
560,descriptive_words,tiny,0,0,0.02,0.03,0.04,0.09,0.11,0.14,0.14,0.17,0.26,0.28,0.42,0.38,0.46
561,descriptive_words,tired,0.02,0.03,0.06,0.1,0.14,0.17,0.31,0.39,0.39,0.48,0.56,0.56,0.77,0.68,0.82
562,descriptive_words,wet,0.07,0.1,0.22,0.3,0.35,0.41,0.58,0.61,0.67,0.75,0.82,0.79,0.92,0.82,0.94
563,descriptive_words,white,0.01,0.03,0.05,0.07,0.11,0.16,0.29,0.32,0.33,0.4,0.44,0.5,0.69,0.59,0.74
564,descriptive_words,windy,0.02,0.02,0.06,0.11,0.12,0.11,0.24,0.27,0.33,0.42,0.44,0.51,0.61,0.57,0.71
565,descriptive_words,yellow,0.06,0.1,0.15,0.23,0.29,0.29,0.42,0.46,0.56,0.62,0.6,0.68,0.81,0.72,0.86
566,descriptive_words,yucky,0.19,0.22,0.38,0.38,0.42,0.43,0.55,0.63,0.66,0.68,0.71,0.68,0.86,0.78,0.88
567,time_words,after,0,0,0.02,0.02,0.04,0.06,0.11,0.15,0.18,0.24,0.33,0.31,0.47,0.45,0.54
568,time_words,before,0,0,0.01,0,0.01,0.03,0.05,0.08,0.08,0.13,0.22,0.17,0.29,0.3,0.4
569,time_words,day,0.01,0.01,0.04,0.07,0.08,0.11,0.21,0.23,0.25,0.33,0.39,0.45,0.53,0.52,0.59
570,time_words,later,0.01,0,0.04,0.08,0.09,0.13,0.2,0.28,0.27,0.34,0.42,0.45,0.63,0.53,0.66
571,time_words,morning,0.01,0.03,0.09,0.11,0.14,0.16,0.24,0.3,0.34,0.4,0.49,0.49,0.66,0.64,0.76
572,time_words,night,0.07,0.08,0.17,0.23,0.24,0.3,0.45,0.47,0.51,0.59,0.6,0.61,0.78,0.73,0.84
573,time_words,now,0.03,0.05,0.08,0.13,0.18,0.22,0.3,0.38,0.42,0.53,0.64,0.64,0.77,0.67,0.77
574,time_words,time,0,0,0.02,0.02,0.06,0.07,0.09,0.11,0.1,0.18,0.22,0.27,0.38,0.35,0.47
575,time_words,today,0.01,0,0.02,0.03,0.04,0.04,0.15,0.18,0.22,0.24,0.35,0.41,0.47,0.45,0.64
576,time_words,tomorrow,0.01,0.01,0.03,0.05,0.07,0.05,0.13,0.17,0.21,0.3,0.35,0.41,0.49,0.45,0.59
577,time_words,tonight,0,0,0.01,0.03,0.03,0.02,0.09,0.12,0.13,0.18,0.23,0.26,0.36,0.38,0.47
578,time_words,yesterday,0,0,0.01,0.01,0.01,0.01,0.05,0.09,0.07,0.12,0.15,0.17,0.29,0.27,0.34
579,pronouns,he,0,0,0.02,0.04,0.06,0.09,0.19,0.21,0.24,0.25,0.4,0.47,0.59,0.57,0.69
580,pronouns,her,0,0,0,0.04,0.03,0.05,0.11,0.16,0.16,0.21,0.32,0.35,0.44,0.45,0.56
581,pronouns,hers,0,0.01,0,0.01,0.03,0.02,0.07,0.08,0.1,0.16,0.22,0.21,0.34,0.34,0.42
582,pronouns,him,0.01,0,0.01,0.02,0.03,0.06,0.11,0.15,0.13,0.2,0.3,0.33,0.43,0.44,0.52
583,pronouns,his,0,0,0,0.02,0.03,0.05,0.09,0.13,0.12,0.21,0.25,0.3,0.4,0.38,0.5
584,pronouns,I,0.1,0.11,0.18,0.24,0.24,0.32,0.4,0.48,0.56,0.61,0.63,0.66,0.82,0.8,0.88
585,pronouns,it,0.06,0.05,0.1,0.15,0.16,0.15,0.32,0.31,0.4,0.42,0.5,0.58,0.71,0.7,0.78
586,pronouns,me,0.18,0.2,0.29,0.36,0.4,0.41,0.57,0.59,0.68,0.71,0.74,0.78,0.88,0.82,0.92
587,pronouns,mine,0.2,0.31,0.41,0.52,0.58,0.63,0.71,0.75,0.83,0.81,0.84,0.85,0.93,0.87,0.93
588,pronouns,my,0.08,0.07,0.12,0.22,0.18,0.28,0.4,0.44,0.53,0.55,0.61,0.58,0.8,0.77,0.81
589,pronouns,myself,0,0,0.01,0.01,0.03,0.02,0.13,0.14,0.14,0.19,0.26,0.26,0.41,0.35,0.47
590,pronouns,our,0,0,0,0.01,0.03,0.02,0.04,0.11,0.08,0.16,0.19,0.23,0.33,0.34,0.36
591,pronouns,she,0.01,0.01,0.01,0.04,0.04,0.05,0.15,0.17,0.19,0.23,0.37,0.38,0.49,0.48,0.59
592,pronouns,that,0.21,0.19,0.2,0.3,0.29,0.31,0.47,0.48,0.52,0.56,0.65,0.68,0.79,0.75,0.83
593,pronouns,their,0,0,0,0.01,0.02,0.02,0.04,0.06,0.06,0.1,0.18,0.18,0.26,0.29,0.29
594,pronouns,them,0,0,0.01,0.03,0.03,0.03,0.09,0.1,0.1,0.16,0.27,0.25,0.33,0.35,0.42
595,pronouns,these,0.02,0.01,0.04,0.07,0.1,0.07,0.18,0.2,0.21,0.3,0.44,0.4,0.51,0.46,0.54
596,pronouns,they,0,0,0.01,0.01,0.02,0.03,0.06,0.08,0.07,0.15,0.23,0.25,0.36,0.37,0.44
597,pronouns,this,0.14,0.18,0.19,0.23,0.24,0.29,0.44,0.46,0.46,0.52,0.61,0.61,0.79,0.64,0.79
598,pronouns,those,0.01,0.01,0.03,0.03,0.04,0.03,0.09,0.14,0.16,0.16,0.3,0.27,0.44,0.41,0.49
599,pronouns,us,0,0,0,0.01,0.01,0.02,0.08,0.06,0.07,0.12,0.16,0.17,0.26,0.31,0.34
