"Word","Age","Freq","LogFreq"
"aunt","23",292,2.46686762035411
"awake","23",93,1.9731278535997
"away","23",344,2.53781909507327
"baby","23",238,2.37839790094814
"back","23",225,2.3541084391474
"bad","23",269,2.43136376415899
"ball","23",238,2.37839790094814
"balloon","23",336,2.52762990087134
"banana","23",150,2.17897694729317
"bath","23",102,2.01283722470517
"be","23",38,1.5910646070265
"beach","23",212,2.32837960343874
"beads","23",159,2.20411998265592
"bear","23",331,2.52113808370404
"because","23",36,1.56820172406699
"bed","23",534,2.72835378202123
"bee","23",465,2.66838591669
"before","23",20,1.32221929473392
"behind","23",47,1.68124123737559
"better","23",66,1.82607480270083
"bib","23",132,2.12385164096709
"big","23",436,2.64048143697042
"bird","23",442,2.64640372622307
"bite","23",68,1.83884909073726
"black","23",97,1.99122607569249
"blanket","23",272,2.43616264704076
"block","23",232,2.36735592102602
"blow","23",208,2.32014628611105
"blue","23",372,2.57170883180869
"book","23",334,2.52504480703685
"boots","23",248,2.39619934709574
"bottle","23",378,2.57863920996807
"bowl","23",378,2.57863920996807
"box","23",436,2.64048143697042
"boy","23",54,1.74036268949424
"bread","23",214,2.33243845991561
"break","23",162,2.21218760440396
"breakfast","23",286,2.45788189673399
"bring","23",392,2.59439255037543
"broken","23",361,2.55870857053317
"broom","23",406,2.60959440922522
"brother","23",114,2.06069784035361
"brown","23",85,1.93449845124357
"brush","23",370,2.56937390961505
"bubbles","23",314,2.4983105537896
"bug","23",334,2.52504480703685
"bump","23",104,2.02118929906994
"bunny","23",469,2.67209785793572
"bus","23",198,2.29885307640971
"but","23",14,1.17609125905568
"butter","23",226,2.35602585719312
"button","23",116,2.06818586174616
"by","23",55,1.7481880270062
"bye","23",74,1.8750612633917
"cake","23",106,2.02938377768521
"candy","23",444,2.64836001098093
"car","23",226,2.35602585719312
"carrots","23",258,2.41329976408125
"cat","23",529,2.72427586960079
"cereal","23",414,2.61804809671209
"chair","23",62,1.79934054945358
"chase","23",318,2.50379068305718
"cheek","23",284,2.45484486000851
"cheerios","23",190,2.28103336724773
"cheese","23",188,2.27646180417324
"child","23",74,1.8750612633917
